Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Transfer,Deposit,2025-08-15 21:20:47,2025-08-15 21:20:47,To Instant Access Savings,0.03,0,EUR,COMPLETED,2037.77
Transfer,Deposit,2025-08-15 22:08:14,2025-08-15 22:08:14,To Instant Access Savings,1.8,0,EUR,COMPLETED,2039.57
Transfer,Deposit,2025-08-15 22:15:03,2025-08-15 22:15:03,To Instant Access Savings,1.8,0,EUR,COMPLETED,2041.37
Interest,Deposit,2025-08-16 4:22:19,2025-08-16 4:22:19,Interest earned - Instant Access Savings,0.08,0.03,EUR,COMPLETED,2041.42
Transfer,Deposit,2025-08-16 9:31:34,2025-08-16 9:31:34,To Instant Access Savings,2.52,0,EUR,COMPLETED,2043.94
Transfer,Deposit,2025-08-16 10:11:20,2025-08-16 10:11:22,To Instant Access Savings,2.64,0,EUR,COMPLETED,2046.58
Transfer,Deposit,2025-08-16 10:24:40,2025-08-16 10:24:40,To Instant Access Savings,1.44,0,EUR,COMPLETED,2048.02
Transfer,Deposit,2025-08-16 11:10:35,2025-08-16 11:10:35,To Instant Access Savings,1.59,0,EUR,COMPLETED,2049.61
Interest,Deposit,2025-08-17 4:13:53,2025-08-17 4:13:53,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2049.67
Interest,Deposit,2025-08-18 3:54:00,2025-08-18 3:54:00,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2049.74
Transfer,Deposit,2025-08-19 3:34:01,2025-08-19 3:34:01,To Instant Access Savings,1.98,0,EUR,COMPLETED,2051.72
Interest,Deposit,2025-08-19 4:02:35,2025-08-19 4:02:35,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2051.78
Transfer,Deposit,2025-08-19 16:46:30,2025-08-19 16:46:30,To Instant Access Savings,2.37,0,EUR,COMPLETED,2054.15
Transfer,Deposit,2025-08-19 17:28:08,2025-08-19 17:28:08,To Instant Access Savings,2.49,0,EUR,COMPLETED,2056.64
Transfer,Deposit,2025-08-19 18:43:04,2025-08-19 18:43:04,To Instant Access Savings,2.82,0,EUR,COMPLETED,2059.46
Transfer,Deposit,2025-08-19 18:48:56,2025-08-19 18:48:56,To Instant Access Savings,2.79,0,EUR,COMPLETED,2062.25
Interest,Deposit,2025-08-20 3:54:05,2025-08-20 3:54:05,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2062.32
Transfer,Deposit,2025-08-20 9:06:33,2025-08-20 9:06:33,To Instant Access Savings,0.72,0,EUR,COMPLETED,2063.04
Transfer,Deposit,2025-08-20 16:28:49,2025-08-20 16:28:49,To Instant Access Savings,0.03,0,EUR,COMPLETED,2063.07
Transfer,Deposit,2025-08-21 0:54:56,2025-08-21 0:54:56,To Instant Access Savings,0.57,0,EUR,COMPLETED,2063.64
Interest,Deposit,2025-08-21 4:03:09,2025-08-21 4:03:09,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2063.7
Transfer,Deposit,2025-08-21 8:15:19,2025-08-21 8:15:19,To Instant Access Savings,0.72,0,EUR,COMPLETED,2064.42
Transfer,Deposit,2025-08-21 10:08:36,2025-08-21 10:08:36,To Instant Access Savings,0.78,0,EUR,COMPLETED,2065.2
Transfer,Deposit,2025-08-21 10:29:02,2025-08-21 10:29:02,To Instant Access Savings,0.84,0,EUR,COMPLETED,2066.04
Transfer,Deposit,2025-08-21 12:25:31,2025-08-21 12:25:31,To Instant Access Savings,0.03,0,EUR,COMPLETED,2066.07
Transfer,Deposit,2025-08-21 19:05:25,2025-08-21 19:05:25,To Instant Access Savings,1.32,0,EUR,COMPLETED,2067.39
Transfer,Deposit,2025-08-21 20:21:32,2025-08-21 20:21:32,To Instant Access Savings,1.38,0,EUR,COMPLETED,2068.77
Transfer,Deposit,2025-08-21 20:53:36,2025-08-21 20:53:36,To Instant Access Savings,1.41,0,EUR,COMPLETED,2070.18
Transfer,Deposit,2025-08-21 22:08:50,2025-08-21 22:08:50,To Instant Access Savings,1.23,0,EUR,COMPLETED,2071.41
Transfer,Deposit,2025-08-21 22:26:48,2025-08-21 22:26:48,To Instant Access Savings,2.79,0,EUR,COMPLETED,2074.2
Interest,Deposit,2025-08-22 4:03:16,2025-08-22 4:03:16,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2074.26
Transfer,Deposit,2025-08-22 10:57:34,2025-08-22 10:57:35,To Instant Access Savings,20,0,EUR,COMPLETED,2094.26
Interest,Deposit,2025-08-23 3:58:04,2025-08-23 3:58:04,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2094.32
Transfer,Deposit,2025-08-23 20:02:46,2025-08-23 20:02:46,To Instant Access Savings,2.67,0,EUR,COMPLETED,2096.99
Transfer,Deposit,2025-08-23 20:35:48,2025-08-23 20:35:48,To Instant Access Savings,2.49,0,EUR,COMPLETED,2099.48
Transfer,Deposit,2025-08-23 21:18:58,2025-08-23 21:18:58,To Instant Access Savings,0.54,0,EUR,COMPLETED,2100.02
Interest,Deposit,2025-08-24 4:05:43,2025-08-24 4:05:43,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2100.09
Transfer,Deposit,2025-08-24 6:10:30,2025-08-24 6:10:30,To Instant Access Savings,2.25,0,EUR,COMPLETED,2102.34
Transfer,Deposit,2025-08-24 7:27:33,2025-08-24 7:27:33,To Instant Access Savings,0.63,0,EUR,COMPLETED,2102.97
Transfer,Deposit,2025-08-24 7:35:26,2025-08-24 7:35:26,To Instant Access Savings,2.58,0,EUR,COMPLETED,2105.55
Interest,Deposit,2025-08-25 4:13:54,2025-08-25 4:13:55,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2105.61
Transfer,Deposit,2025-08-25 7:30:12,2025-08-25 7:30:12,To Instant Access Savings,0.9,0,EUR,COMPLETED,2106.51
Transfer,Deposit,2025-08-25 10:20:04,2025-08-25 10:20:04,To Instant Access Savings,2.13,0,EUR,COMPLETED,2108.64
Transfer,Deposit,2025-08-25 12:18:24,2025-08-25 12:18:24,To Instant Access Savings,0.06,0,EUR,COMPLETED,2108.7
Interest,Deposit,2025-08-26 4:06:15,2025-08-26 4:06:15,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2108.76
Interest,Deposit,2025-08-27 3:49:33,2025-08-27 3:49:33,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2108.83
Transfer,Deposit,2025-08-27 14:14:32,2025-08-27 14:14:33,To Instant Access Savings,2.55,0,EUR,COMPLETED,2111.38
Transfer,Deposit,2025-08-27 20:47:53,2025-08-27 20:47:53,To Instant Access Savings,3,0,EUR,COMPLETED,2114.38
Interest,Deposit,2025-08-28 4:02:30,2025-08-28 4:02:30,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2114.45
Interest,Deposit,2025-08-29 4:23:18,2025-08-29 4:23:18,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2114.51
Transfer,Deposit,2025-08-29 8:00:19,2025-08-29 8:00:19,To Instant Access Savings,1.53,0,EUR,COMPLETED,2116.04
Transfer,Deposit,2025-08-29 11:03:44,2025-08-29 11:03:45,To Instant Access Savings,20,0,EUR,COMPLETED,2136.04
Transfer,Deposit,2025-08-29 15:54:26,2025-08-29 15:54:26,To Instant Access Savings,0.06,0,EUR,COMPLETED,2136.1
Transfer,Deposit,2025-08-29 15:59:32,2025-08-29 15:59:32,To Instant Access Savings,1.8,0,EUR,COMPLETED,2137.9
Transfer,Deposit,2025-08-29 21:22:17,2025-08-29 21:22:17,To Instant Access Savings,1.5,0,EUR,COMPLETED,2139.4
Interest,Deposit,2025-08-30 4:12:07,2025-08-30 4:12:07,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2139.46
Transfer,Deposit,2025-08-30 20:44:53,2025-08-30 20:44:53,To Instant Access Savings,3,0,EUR,COMPLETED,2142.46
Transfer,Deposit,2025-08-30 23:01:17,2025-08-30 23:01:18,To Instant Access Savings,3,0,EUR,COMPLETED,2145.46
Transfer,Deposit,2025-08-30 23:42:16,2025-08-30 23:42:16,To Instant Access Savings,3,0,EUR,COMPLETED,2148.46
Transfer,Deposit,2025-08-31 0:30:14,2025-08-31 0:30:14,To Instant Access Savings,3,0,EUR,COMPLETED,2151.46
Transfer,Deposit,2025-08-31 3:32:20,2025-08-31 3:32:20,To Instant Access Savings,3,0,EUR,COMPLETED,2154.46
Interest,Deposit,2025-08-31 3:54:31,2025-08-31 3:54:31,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2154.53
Transfer,Deposit,2025-08-31 13:29:58,2025-08-31 13:29:58,To Instant Access Savings,2.13,0,EUR,COMPLETED,2156.66
Transfer,Deposit,2025-08-31 17:24:30,2025-08-31 17:24:31,To Instant Access Savings,0.03,0,EUR,COMPLETED,2156.69
Interest,Deposit,2025-09-01 4:01:16,2025-09-01 4:01:16,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2156.76
Interest,Deposit,2025-09-02 4:06:39,2025-09-02 4:06:39,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2156.82
Interest,Deposit,2025-09-03 4:04:17,2025-09-03 4:04:17,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2156.89
Interest,Deposit,2025-09-04 4:00:33,2025-09-04 4:00:33,Interest earned - Instant Access Savings,0.08,0.02,EUR,COMPLETED,2156.95
Transfer,Deposit,2025-09-04 17:01:27,2025-09-04 17:01:27,To Instant Access Savings,2.46,0,EUR,COMPLETED,2159.41
Transfer,Deposit,2025-09-04 19:59:34,2025-09-04 19:59:34,To Instant Access Savings,0.57,0,EUR,COMPLETED,2159.98
Transfer,Deposit,2025-09-04 23:23:23,2025-09-04 23:23:23,To Instant Access Savings,0.03,0,EUR,COMPLETED,2160.01
Interest,Deposit,2025-09-05 4:03:14,2025-09-05 4:03:14,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2160.07
Transfer,Deposit,2025-09-05 11:04:54,2025-09-05 11:04:54,To Instant Access Savings,20,0,EUR,COMPLETED,2180.07
Transfer,Deposit,2025-09-05 22:01:06,2025-09-05 22:01:06,To Instant Access Savings,1.5,0,EUR,COMPLETED,2181.57
Transfer,Deposit,2025-09-05 22:26:55,2025-09-05 22:26:55,To Instant Access Savings,3,0,EUR,COMPLETED,2184.57
Transfer,Deposit,2025-09-05 23:02:21,2025-09-05 23:02:21,To Instant Access Savings,1.5,0,EUR,COMPLETED,2186.07
Interest,Deposit,2025-09-06 4:12:37,2025-09-06 4:12:37,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2186.14
Transfer,Deposit,2025-09-06 11:39:17,2025-09-06 11:39:17,To Instant Access Savings,2.37,0,EUR,COMPLETED,2188.51
Transfer,Deposit,2025-09-06 13:22:05,2025-09-06 13:22:05,To Instant Access Savings,0.18,0,EUR,COMPLETED,2188.69
Transfer,Deposit,2025-09-06 15:25:57,2025-09-06 15:25:57,To Instant Access Savings,1.2,0,EUR,COMPLETED,2189.89
Transfer,Deposit,2025-09-06 17:57:11,2025-09-06 17:57:11,To Instant Access Savings,3,0,EUR,COMPLETED,2192.89
Transfer,Deposit,2025-09-06 19:20:58,2025-09-06 19:20:58,To Instant Access Savings,0.75,0,EUR,COMPLETED,2193.64
Transfer,Deposit,2025-09-06 19:33:18,2025-09-06 19:33:18,To Instant Access Savings,2.55,0,EUR,COMPLETED,2196.19
Transfer,Deposit,2025-09-06 22:55:27,2025-09-06 22:55:27,To Instant Access Savings,3,0,EUR,COMPLETED,2199.19
Interest,Deposit,2025-09-07 3:58:36,2025-09-07 3:58:36,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2199.26
Transfer,Deposit,2025-09-07 15:40:07,2025-09-07 15:40:08,To Instant Access Savings,3,0,EUR,COMPLETED,2202.26
Transfer,Deposit,2025-09-07 18:57:45,2025-09-07 18:57:45,To Instant Access Savings,3,0,EUR,COMPLETED,2205.26
Transfer,Deposit,2025-09-07 19:36:57,2025-09-07 19:36:57,To Instant Access Savings,1.5,0,EUR,COMPLETED,2206.76
Transfer,Deposit,2025-09-07 19:58:25,2025-09-07 19:58:25,To Instant Access Savings,0.03,0,EUR,COMPLETED,2206.79
Interest,Deposit,2025-09-08 4:13:14,2025-09-08 4:13:14,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2206.85
Interest,Deposit,2025-09-09 3:58:45,2025-09-09 3:58:45,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2206.93
Transfer,Deposit,2025-09-09 17:49:12,2025-09-09 17:49:12,To Instant Access Savings,0.21,0,EUR,COMPLETED,2207.14
Transfer,Deposit,2025-09-09 22:23:08,2025-09-09 22:23:09,To Instant Access Savings,0.9,0,EUR,COMPLETED,2208.04
Interest,Deposit,2025-09-10 3:59:18,2025-09-10 3:59:18,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2208.11
Transfer,Deposit,2025-09-10 18:49:25,2025-09-10 18:49:25,To Instant Access Savings,2.46,0,EUR,COMPLETED,2210.57
Transfer,Deposit,2025-09-10 19:18:43,2025-09-10 19:18:43,To Instant Access Savings,0.75,0,EUR,COMPLETED,2211.32
Interest,Deposit,2025-09-11 3:48:44,2025-09-11 3:48:44,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2211.38
Transfer,Deposit,2025-09-11 17:36:47,2025-09-11 17:36:47,To Instant Access Savings,0.06,0,EUR,COMPLETED,2211.44
Transfer,Deposit,2025-09-11 17:40:06,2025-09-11 17:40:06,To Instant Access Savings,0.06,0,EUR,COMPLETED,2211.5
Interest,Deposit,2025-09-12 4:15:51,2025-09-12 4:15:51,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2211.57
Transfer,Deposit,2025-09-12 8:07:43,2025-09-12 8:07:43,To Instant Access Savings,0.03,0,EUR,COMPLETED,2211.6
Transfer,Deposit,2025-09-12 9:25:51,2025-09-12 9:25:51,To Instant Access Savings,3,0,EUR,COMPLETED,2214.6
Transfer,Deposit,2025-09-12 10:10:56,2025-09-12 10:10:56,To Instant Access Savings,0.18,0,EUR,COMPLETED,2214.78
Transfer,Deposit,2025-09-12 10:59:45,2025-09-12 10:59:47,To Instant Access Savings,20,0,EUR,COMPLETED,2234.78
Transfer,Deposit,2025-09-12 15:18:28,2025-09-12 15:18:28,To Instant Access Savings,2.13,0,EUR,COMPLETED,2236.91
Transfer,Deposit,2025-09-12 16:23:14,2025-09-12 16:23:14,To Instant Access Savings,0.87,0,EUR,COMPLETED,2237.78
Transfer,Deposit,2025-09-12 17:03:09,2025-09-12 17:03:09,To Instant Access Savings,0.3,0,EUR,COMPLETED,2238.08
Transfer,Deposit,2025-09-12 19:29:43,2025-09-12 19:29:43,To Instant Access Savings,1.5,0,EUR,COMPLETED,2239.58
Interest,Deposit,2025-09-13 4:08:59,2025-09-13 4:08:59,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2239.65
Transfer,Deposit,2025-09-13 11:29:55,2025-09-13 11:29:56,To Instant Access Savings,2.13,0,EUR,COMPLETED,2241.78
Transfer,Deposit,2025-09-13 12:51:14,2025-09-13 12:51:14,To Instant Access Savings,1.5,0,EUR,COMPLETED,2243.28
Transfer,Deposit,2025-09-13 19:57:10,2025-09-13 19:57:10,To Instant Access Savings,0.75,0,EUR,COMPLETED,2244.03
Transfer,Deposit,2025-09-13 20:09:57,2025-09-13 20:09:57,To Instant Access Savings,0.99,0,EUR,COMPLETED,2245.02
Transfer,Deposit,2025-09-13 23:14:11,2025-09-13 23:14:11,To Instant Access Savings,0.03,0,EUR,COMPLETED,2245.05
Interest,Deposit,2025-09-14 4:16:21,2025-09-14 4:16:21,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2245.11
Transfer,Deposit,2025-09-14 17:40:59,2025-09-14 17:40:59,To Instant Access Savings,1.23,0,EUR,COMPLETED,2246.34
Transfer,Deposit,2025-09-14 21:15:54,2025-09-14 21:15:54,To Instant Access Savings,3,0,EUR,COMPLETED,2249.34
Transfer,Deposit,2025-09-14 22:29:50,2025-09-14 22:29:50,To Instant Access Savings,0.75,0,EUR,COMPLETED,2250.09
Interest,Deposit,2025-09-15 4:13:54,2025-09-15 4:13:54,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2250.16
Transfer,Deposit,2025-09-15 19:14:36,2025-09-15 19:14:36,To Instant Access Savings,0.72,0,EUR,COMPLETED,2250.88
Transfer,Deposit,2025-09-15 21:36:41,2025-09-15 21:36:41,To Instant Access Savings,3,0,EUR,COMPLETED,2253.88
Transfer,Deposit,2025-09-15 22:17:34,2025-09-15 22:17:34,To Instant Access Savings,3,0,EUR,COMPLETED,2256.88
Transfer,Deposit,2025-09-15 23:49:44,2025-09-15 23:49:44,To Instant Access Savings,0.75,0,EUR,COMPLETED,2257.63
Interest,Deposit,2025-09-16 4:06:15,2025-09-16 4:06:15,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2257.7
Transfer,Deposit,2025-09-16 18:48:34,2025-09-16 18:48:34,To Instant Access Savings,3,0,EUR,COMPLETED,2260.7
Transfer,Deposit,2025-09-16 19:31:36,2025-09-16 19:31:37,To Instant Access Savings,3,0,EUR,COMPLETED,2263.7
Transfer,Deposit,2025-09-16 20:07:42,2025-09-16 20:07:43,To Instant Access Savings,1.5,0,EUR,COMPLETED,2265.2
Transfer,Deposit,2025-09-16 22:03:26,2025-09-16 22:03:26,To Instant Access Savings,0.33,0,EUR,COMPLETED,2265.53
Transfer,Deposit,2025-09-16 22:05:46,2025-09-16 22:05:46,To Instant Access Savings,0.9,0,EUR,COMPLETED,2266.43
Interest,Deposit,2025-09-17 4:04:39,2025-09-17 4:04:39,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2266.5
Interest,Deposit,2025-09-18 4:12:36,2025-09-18 4:12:36,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2266.57
Transfer,Deposit,2025-09-18 17:16:33,2025-09-18 17:16:33,To Instant Access Savings,2.88,0,EUR,COMPLETED,2269.45
Transfer,Deposit,2025-09-18 20:00:15,2025-09-18 20:00:15,To Instant Access Savings,0.48,0,EUR,COMPLETED,2269.93
Transfer,Deposit,2025-09-18 23:10:15,2025-09-18 23:10:15,To Instant Access Savings,0.03,0,EUR,COMPLETED,2269.96
Interest,Deposit,2025-09-19 4:07:33,2025-09-19 4:07:33,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2270.03
Transfer,Deposit,2025-09-19 11:03:51,2025-09-19 11:03:51,To Instant Access Savings,20,0,EUR,COMPLETED,2290.03
Transfer,Deposit,2025-09-19 17:05:46,2025-09-19 17:05:46,To Instant Access Savings,0.3,0,EUR,COMPLETED,2290.33
Transfer,Deposit,2025-09-19 17:05:47,2025-09-19 17:05:48,To Instant Access Savings,1.5,0,EUR,COMPLETED,2291.83
Transfer,Deposit,2025-09-19 17:17:03,2025-09-19 17:17:03,To Instant Access Savings,0.3,0,EUR,COMPLETED,2292.13
Transfer,Deposit,2025-09-19 21:55:44,2025-09-19 21:55:44,To Instant Access Savings,0.9,0,EUR,COMPLETED,2293.03
Interest,Deposit,2025-09-20 3:40:55,2025-09-20 3:40:55,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2293.1
Transfer,Deposit,2025-09-20 12:50:58,2025-09-20 12:50:58,To Instant Access Savings,0.03,0,EUR,COMPLETED,2293.13
Transfer,Deposit,2025-09-20 12:56:58,2025-09-20 12:56:58,To Instant Access Savings,1.44,0,EUR,COMPLETED,2294.57
Interest,Deposit,2025-09-21 4:12:40,2025-09-21 4:12:40,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2294.64
Interest,Deposit,2025-09-22 3:54:00,2025-09-22 3:54:00,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2294.71
Interest,Deposit,2025-09-23 3:53:56,2025-09-23 3:53:56,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2294.77
Interest,Deposit,2025-09-24 4:12:44,2025-09-24 4:12:44,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2294.85
Interest,Deposit,2025-09-25 4:14:00,2025-09-25 4:14:00,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2294.91
Interest,Deposit,2025-09-26 4:20:30,2025-09-26 4:20:30,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2294.99
Transfer,Deposit,2025-09-26 11:03:18,2025-09-26 11:03:18,To Instant Access Savings,20,0,EUR,COMPLETED,2314.99
Transfer,Deposit,2025-09-26 15:12:22,2025-09-26 15:12:22,To Instant Access Savings,1.5,0,EUR,COMPLETED,2316.49
Interest,Deposit,2025-09-27 3:47:20,2025-09-27 3:47:20,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2316.55
Transfer,Deposit,2025-09-27 19:01:30,2025-09-27 19:01:31,To Instant Access Savings,2.61,0,EUR,COMPLETED,2319.16
Transfer,Deposit,2025-09-27 19:16:40,2025-09-27 19:16:40,To Instant Access Savings,2.22,0,EUR,COMPLETED,2321.38
Transfer,Deposit,2025-09-27 19:17:29,2025-09-27 19:17:29,To Instant Access Savings,0.48,0,EUR,COMPLETED,2321.86
Interest,Deposit,2025-09-28 4:08:07,2025-09-28 4:08:07,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2321.94
Interest,Deposit,2025-09-29 4:05:14,2025-09-29 4:05:14,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2322.01
Interest,Deposit,2025-09-30 3:53:13,2025-09-30 3:53:13,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2322.08
Transfer,Deposit,2025-09-30 17:30:20,2025-09-30 17:30:20,To Instant Access Savings,1.71,0,EUR,COMPLETED,2323.79
Transfer,Deposit,2025-09-30 23:03:39,2025-09-30 23:03:39,To Instant Access Savings,1.32,0,EUR,COMPLETED,2325.11
Interest,Deposit,2025-10-01 3:56:52,2025-10-01 3:56:52,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2325.18
Transfer,Deposit,2025-10-01 6:14:44,2025-10-01 6:14:44,To Instant Access Savings,0.03,0,EUR,COMPLETED,2325.21
Transfer,Deposit,2025-10-01 16:27:43,2025-10-01 16:27:43,To Instant Access Savings,2.94,0,EUR,COMPLETED,2328.15
Transfer,Deposit,2025-10-01 23:27:36,2025-10-01 23:27:36,To Instant Access Savings,0.78,0,EUR,COMPLETED,2328.93
Transfer,Deposit,2025-10-01 23:44:50,2025-10-01 23:44:50,To Instant Access Savings,0.78,0,EUR,COMPLETED,2329.71
Interest,Deposit,2025-10-02 4:04:05,2025-10-02 4:04:05,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2329.78
Transfer,Deposit,2025-10-02 13:48:09,2025-10-02 13:48:09,To Instant Access Savings,2.4,0,EUR,COMPLETED,2332.18
Interest,Deposit,2025-10-03 4:04:09,2025-10-03 4:04:09,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2332.25
Transfer,Deposit,2025-10-03 16:38:47,2025-10-03 16:38:47,To Instant Access Savings,20,0,EUR,COMPLETED,2352.25
Interest,Deposit,2025-10-04 4:10:07,2025-10-04 4:10:07,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2352.32
Transfer,Deposit,2025-10-04 11:58:07,2025-10-04 11:58:07,To Instant Access Savings,0.9,0,EUR,COMPLETED,2353.22
Transfer,Deposit,2025-10-04 15:03:21,2025-10-04 15:03:21,To Instant Access Savings,1.5,0,EUR,COMPLETED,2354.72
Interest,Deposit,2025-10-05 3:50:09,2025-10-05 3:50:09,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2354.79
Transfer,Deposit,2025-10-05 9:59:17,2025-10-05 9:59:17,To Instant Access Savings,3,0,EUR,COMPLETED,2357.79
Transfer,Deposit,2025-10-05 11:11:21,2025-10-05 11:11:21,To Instant Access Savings,0.72,0,EUR,COMPLETED,2358.51
Transfer,Deposit,2025-10-05 11:58:35,2025-10-05 11:58:35,To Instant Access Savings,1.65,0,EUR,COMPLETED,2360.16
Transfer,Deposit,2025-10-05 17:15:29,2025-10-05 17:15:29,To Instant Access Savings,0.72,0,EUR,COMPLETED,2360.88
Interest,Deposit,2025-10-06 3:59:39,2025-10-06 3:59:39,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2360.96
Interest,Deposit,2025-10-07 4:17:46,2025-10-07 4:17:46,Interest earned - Instant Access Savings,0.09,0.03,EUR,COMPLETED,2361.02
Transfer,Deposit,2025-10-07 11:36:23,2025-10-07 11:36:23,To Instant Access Savings,2.01,0,EUR,COMPLETED,2363.03
Transfer,Deposit,2025-10-07 22:19:18,2025-10-07 22:19:18,To Instant Access Savings,1.5,0,EUR,COMPLETED,2364.53
Transfer,Deposit,2025-10-07 22:39:52,2025-10-07 22:39:52,To Instant Access Savings,0.03,0,EUR,COMPLETED,2364.56
Interest,Deposit,2025-10-08 4:20:13,2025-10-08 4:20:13,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2364.64
Interest,Deposit,2025-10-09 4:21:24,2025-10-09 4:21:24,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2364.71
Interest,Deposit,2025-10-10 3:38:30,2025-10-10 3:38:30,Interest earned - Instant Access Savings,0.09,0.02,EUR,COMPLETED,2364.78
Transfer,Deposit,2025-10-10 16:42:24,2025-10-10 16:42:24,To Instant Access Savings,20,0,EUR,COMPLETED,2384.78
Interest,Deposit,2025-10-11 3:26:59,2025-10-11 3:26:59,Interest earned - Instant Access Savings,0.1,0.03,EUR,COMPLETED,2384.85
Transfer,Deposit,2025-10-11 12:40:46,2025-10-11 12:40:46,To Instant Access Savings,0.12,0,EUR,COMPLETED,2384.97
Transfer,Deposit,2025-10-11 14:16:15,2025-10-11 14:16:15,To Instant Access Savings,3,0,EUR,COMPLETED,2387.97
Transfer,Deposit,2025-10-11 21:36:05,2025-10-11 21:36:05,To Instant Access Savings,1.5,0,EUR,COMPLETED,2389.47
Interest,Deposit,2025-10-12 4:07:26,2025-10-12 4:07:26,Interest earned - Instant Access Savings,0.1,0.02,EUR,COMPLETED,2389.55
Transfer,Deposit,2025-10-12 16:05:47,2025-10-12 16:05:47,To Instant Access Savings,0.06,0,EUR,COMPLETED,2389.61
